,cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
156,91282CGH8,2026-02-02T00:00:00,Note,2-Year,2028-01-31T00:00:00,3.500000,,,2026-01-22T00:00:00,2026-01-26,2026,2026-01-31T00:00:00,0.1933700000,,,,52.25,2,91282CPV7,Single-Price,,,,,3.540000,Yes,2026-01-31T00:00:00,2.75,,No,,No,01:00 PM,12:00 PM,68645358000,3,189362333000,Yes,912821KP9,,,19407500000,26783000000,225914000000,Yes,5000000,5000000,Normal,2026-07-31T00:00:00,No,,,,,99.84698,,3.5800,,44206733000,61273333000,Semi-Annual,,,,,3.490000,2026-01-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,349661200,Yes,69000000000,91282CPV7,2023-01-31T00:00:00,2023-01-31T00:00:00,5-Year,A_20260122_2.pdf,R_20260126_3.pdf,NCR_20260126_3.pdf,"SPL_20260122_1.pdf, SPL_20260126_1.pdf",99.84698,5031125000,101306000000,Yes,0-Month,2-Year,U-2028,4862253600,15926000000,No,4862253600,,17.5000,Yes,2-Year,,No,73862272800,194579247800,168910200,Yes,Note,,,2026-01-26T13:15:30,A_20260122_2.xml,R_20260126_3.xml,,,,,
157,91282CPU9,2026-01-30T00:00:00,Note,10-Year,2036-01-15T00:00:00,1.875000,324.217610,324.934710,2026-01-15T00:00:00,2026-01-22,2026,2026-01-15T00:00:00,,,0.7752100000,99.1935570000,28.67,2,,Single-Price,,,,,1.880000,Yes,2026-01-15T00:00:00,2.38,,No,,No,01:00 PM,12:00 PM,20866952500,3,49765535000,Yes,912821TQ8,1982-1984=100,,4251000000,5586000000,0,Yes,0,0,Normal,2026-07-15T00:00:00,No,,,,,99.193557,,1.9400,0.997790,14068612500,17339535000,Semi-Annual,,,,,1.800000,2026-01-30T00:00:00,7350000000,10000000,7350000000,100,100,100,100,100,0,7350000000,133060800,Yes,21000000000,,,,10-Year,A_20260115_5.pdf,R_20260122_3.pdf,NCR_20260122_3.pdf,,99.193557,2547340000,26840000000,No,0-Month,10-Year,A-2036,0,0,No,0,,,Yes,10-Year,2.8851949980,Yes,21000013300,49898595800,18049800,Yes,TIPS,0.776930,99.413260,2026-01-22T13:04:15,A_20260115_5.xml,R_20260122_3.xml,,912834ZM3,,2036-01-15T00:00:00,
158,912810UQ9,2026-02-02T00:00:00,Bond,19-Year 10-Month,2045-11-15T00:00:00,4.625000,,,2026-01-15T00:00:00,2026-01-21,2026,2025-11-15T00:00:00,10.0932300000,,,,3.89,2,,Single-Price,,,,,4.806000,Yes,2025-11-15T00:00:00,2.86,,No,,No,01:00 PM,12:00 PM,12953038500,3,37162940000,Yes,912803HR7,,32215000000.000000,3766176500,6154300000,225914000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,97.194489,,4.8460,,8382550800,11990640000,Semi-Annual,,,,,2.880000,2026-01-31T00:00:00,4550000000,10000000,4550000000,100,100,100,100,100,10200000000,4550000000,47075000,Yes,13000000000,,2025-11-15T00:00:00,2025-12-01T00:00:00,20-Year,A_20260115_3.pdf,R_20260121_2.pdf,NCR_20260121_2.pdf,,97.194489,804311200,19018000000,Yes,10-Month,19-Year,Bonds of November 2045,916076700,15926000000,No,916076700,,23.1250,Yes,20-Year,,No,13916190200,38126091700,21518000,Yes,Bond,,,2026-01-21T13:04:32,A_20260115_3.xml,R_20260121_2.xml,,,,,
159,912797TM9,2026-01-22T00:00:00,Bill,52-Week,2027-01-21T00:00:00,,,,2026-01-15T00:00:00,2026-01-20,2026,,,,,,29.55,2,,Single-Price,3.380000,,,,,,,3.42,,,,No,01:00 PM,12:00 PM,48274090000,3,169218515000,Yes,,,,1118650000,3727000000,280566000000,Yes,220000000,220000000,,,No,,,3.390000,3.528000,96.572333,,,,34898140000,59286515000,None,3.300000,,,,,2026-01-22T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,1505931500,Yes,50000000000,,,,52-Week,A_20260115_4.pdf,R_20260120_4.pdf,NCR_20260120_3.pdf,SPL_20260115_1.pdf,96.572333,12257300000,106205000000,No,364-Day,52-Week,,2172724900,13080000000,No,2172724900,,,,52-Week,,No,52172746400,173117171400,577601500,Yes,Bill,,,2026-01-20T13:04:00,A_20260115_4.xml,R_20260120_4.xml,,,,,
160,912810UP1,2026-01-15T00:00:00,Bond,29-Year 10-Month,2055-11-15T00:00:00,4.625000,,,2026-01-08T00:00:00,2026-01-13,2026,2025-11-15T00:00:00,7.7935100000,,,,32.35,2,,Single-Price,,,,,4.780000,Yes,2025-11-15T00:00:00,2.42,,No,,No,01:00 PM,12:00 PM,21968003900,3,53174367900,Yes,912803HQ9,,50874000000.000000,4674100000,7184100000,95595000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,96.84223,,4.8250,,14668433900,17826267900,Semi-Annual,,,,,2.880000,2026-01-15T00:00:00,7700000000,10000000,7700000000,100,100,100,100,100,16500000000,7700000000,32032500,Yes,22000000000,,2025-11-15T00:00:00,2025-11-17T00:00:00,30-Year,A_20260108_4.pdf,R_20260113_2.pdf,NCR_20260113_2.pdf,,96.84223,2625470000,28164000000,Yes,10-Month,29-Year,Bonds of November 2055,6403653400,34638000000,No,6403653400,,23.1250,Yes,30-Year,,No,28403689800,59610053800,10651500,Yes,Bond,,,2026-01-13T13:04:11,A_20260108_4.xml,R_20260113_2.xml,,,,,
161,91282CPT2,2026-01-15T00:00:00,Note,3-Year,2029-01-15T00:00:00,3.500000,,,2026-01-08T00:00:00,2026-01-12,2026,2026-01-15T00:00:00,,,,,77.54,2,,Single-Price,,,,,3.560000,No,,2.65,,No,,No,11:30 AM,11:00 AM,57540560800,3,153252940000,Yes,912821TP0,,,16971685800,23366000000,95595000000,Yes,255000000,255000000,Normal,2026-07-15T00:00:00,No,,,,,99.692698,,3.6090,,32510795000,42530940000,Semi-Annual,,,,,3.500000,2026-01-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,204503800,Yes,58000000000,,,,3-Year,A_20260108_1.pdf,R_20260112_2.pdf,NCR_20260112_1.pdf,SPL_20260108_1.pdf,99.692698,8058080000,87356000000,No,0-Month,3-Year,AJ-2029,16882359100,34638000000,No,16882359100,,17.5000,Yes,3-Year,,No,74882423700,170594802900,79221800,Yes,Note,,,2026-01-12T11:34:14,A_20260108_1.xml,R_20260112_2.xml,,912834ZL5,,2029-01-15T00:00:00,
162,91282CPJ4,2026-01-15T00:00:00,Note,9-Year 10-Month,2035-11-15T00:00:00,4.000000,,,2026-01-08T00:00:00,2026-01-12,2026,2025-11-15T00:00:00,6.7403300000,,,,93.91,2,,Single-Price,,,,,4.125000,Yes,2025-11-15T00:00:00,2.55,,No,,No,01:00 PM,12:00 PM,38924042800,3,99515907000,Yes,912821TF2,,87540000000.000000,9538500000,14656000000,95595000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,98.607166,,4.1730,,27109470300,31874907000,Semi-Annual,,,,,4.000000,2026-01-15T00:00:00,13650000000,10000000,13650000000,100,100,100,100,100,28400000000,13650000000,75966200,Yes,39000000000,,2025-11-15T00:00:00,2025-11-17T00:00:00,10-Year,A_20260108_6.pdf,R_20260112_4.pdf,NCR_20260112_3.pdf,SPL_20260108_1.pdf,98.607166,2276072500,52985000000,Yes,10-Month,9-Year,F-2035,11351931000,34638000000,No,11351931000,,20.0000,Yes,10-Year,,No,50351940000,110943804200,29647200,Yes,Note,,,2026-01-12T13:04:06,A_20260108_6.xml,R_20260112_4.xml,,,,,
163,91282CPQ8,2025-12-31T00:00:00,Note,7-Year,2032-12-31T00:00:00,3.875000,,,2025-12-18T00:00:00,2025-12-24,2025,2025-12-31T00:00:00,,,,,30.73,2,,Single-Price,,,,,3.881000,No,,2.51,,No,,No,11:30 AM,11:00 AM,43910962700,3,110323408000,Yes,912821TN5,,,13886300000,19241300000,131690000000,Yes,0,0,Normal,2026-06-30T00:00:00,No,,,,,99.666257,,3.9300,,25925060200,33306108000,Semi-Annual,,,,,3.780000,2025-12-31T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,89049700,Yes,44000000000,,,,7-Year,A_20251218_7.pdf,R_20251224_4.pdf,NCR_20251224_3.pdf,SPL_20251218_2.pdf,99.666257,4099602500,57776000000,No,0-Month,7-Year,T-2032,4689301400,23447000000,No,4689301400,,19.3750,Yes,7-Year,,No,48689313800,115101759100,21313700,Yes,Note,,,2025-12-24T11:34:17,A_20251218_7.xml,R_20251224_4.xml,,912834ZK7,,2032-12-31T00:00:00,
164,91282CPR6,2025-12-31T00:00:00,Note,5-Year,2030-12-31T00:00:00,3.625000,,,2025-12-18T00:00:00,2025-12-23,2025,2025-12-31T00:00:00,,,,,68.45,2,,Single-Price,,,,,3.692000,No,,2.35,,No,,No,01:00 PM,12:00 PM,69883070500,3,164324468000,Yes,912821TM7,,,22119000000,27729000000,131690000000,Yes,5000000,5000000,Normal,2026-06-30T00:00:00,No,,,,,99.448418,,3.7470,,41588608000,47887468000,Semi-Annual,,,,,3.600000,2025-12-31T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,111970200,Yes,70000000000,,,,5-Year,A_20251218_8.pdf,R_20251223_3.pdf,NCR_20251223_4.pdf,"SPL_20251218_1.pdf, SPL_20251218_4.pdf",99.448418,6175462500,88708000000,No,0-Month,5-Year,AH-2030,7460252300,23447000000,No,7460252300,,18.1250,Yes,5-Year,,No,77460293000,171901690500,39782200,Yes,Note,,,2025-12-23T13:04:10,A_20251218_8.xml,R_20251223_3.xml,,,,,
165,912797TC1,2025-12-26T00:00:00,Bill,52-Week,2026-12-24T00:00:00,,,,2025-12-18T00:00:00,2025-12-23,2025,,,,,,70.25,2,,Single-Price,3.350000,,,,,,,3.74,,,,No,11:30 AM,11:00 AM,49070871000,3,185979946000,Yes,,,,1480250000,7587000000,292984000000,Yes,50000000,50000000,,,No,,,3.380000,3.517000,96.591833,,,,31477996000,66552946000,None,3.300000,,,,,2025-12-26T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,879367400,Yes,50000000000,,,,52-Week,A_20251218_4.pdf,R_20251223_2.pdf,NCR_20251223_2.pdf,SPL_20251218_1.pdf,96.591833,16112625000,111840000000,No,363-Day,52-Week,,2298517600,13239000000,No,2298517600,,,,52-Week,,No,52298756000,189207831000,431427700,Yes,Bill,,,2025-12-23T11:34:04,A_20251218_4.xml,R_20251223_2.xml,,,,,
166,91282CPG0,2025-12-26T00:00:00,Note,1-Year 10-Month,2027-10-31T00:00:00,,,,2025-12-18T00:00:00,2025-12-23,2025,2025-10-31T00:00:00,,0.6136302350,,,13.58,2,,Single-Price,,,,0.124000,,Yes,2025-10-31T00:00:00,3.75,,No,,No,01:00 PM,12:00 PM,27987110000,3,105090000000,Yes,,,59722000000.000000,200000000,1400000000,0,Yes,0,0,Normal,2026-01-31T00:00:00,Yes,2025-12-15T00:00:00,3.560000,,,100.089539,0.139000,,,19381740000,29415000000,Quarterly,,,,0.090000,,2025-12-26T00:00:00,9800000000,10000000,9800000000,100,,100,100,100,20300000000,9800000000,12894500,Yes,28000000000,,2025-10-31T00:00:00,2025-10-31T00:00:00,2-Year,A_20251218_6.pdf,R_20251223_4.pdf,NCR_20251223_3.pdf,SPL_20251218_1.pdf,100.089539,8405370000,74275000000,Yes,10-Month,1-Year,BK-2027,0,0,No,0,0.1900,,No,2-Year,,No,28000004500,105102894500,2407500,Yes,FRN,,,2025-12-23T13:04:11,A_20251218_6.xml,R_20251223_4.xml,,,,,
167,91282CPS4,2025-12-31T00:00:00,Note,2-Year,2027-12-31T00:00:00,3.375000,,,2025-12-18T00:00:00,2025-12-22,2025,2025-12-31T00:00:00,,,,,6.2,2,,Single-Price,,,,,3.445000,No,,2.54,,No,,No,01:00 PM,12:00 PM,68696877000,3,175175977000,Yes,912821TL9,,,23393000000,29763000000,131690000000,Yes,5000000,5000000,Normal,2026-06-30T00:00:00,No,,,,,99.762479,,3.4990,,36552477000,51467977000,Semi-Annual,,,,,3.380000,2025-12-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,298192900,Yes,69000000000,,,,2-Year,A_20251218_2.pdf,R_20251222_3.pdf,NCR_20251222_3.pdf,SPL_20251218_3.pdf,99.762479,8751400000,93945000000,No,0-Month,2-Year,BM-2027,7353677200,23447000000,No,7353677200,,16.8750,Yes,2-Year,,No,76353747100,182832847100,131454400,Yes,Note,,,2025-12-22T13:04:07,A_20251218_2.xml,R_20251222_3.xml,,,,,
168,91282CPH8,2025-12-31T00:00:00,Note,4-Year 10-Month,2030-10-15T00:00:00,1.125000,325.578060,323.467100,2025-12-11T00:00:00,2025-12-18,2025,2025-10-15T00:00:00,,,2.3953500000,99.2221400000,95.96,2,,Single-Price,,,,,1.379000,Yes,2025-10-15T00:00:00,2.62,,No,,No,01:00 PM,12:00 PM,23934930000,3,62821200000,Yes,912821TA3,1982-1984=100,27482000000.000000,5252750000,8314000000,131690000000,Yes,0,0,Normal,2026-04-15T00:00:00,No,,,,,99.22214,,1.4330,1.006530,17383190000,25608200000,Semi-Annual,,,,,1.325000,2025-12-31T00:00:00,8400000000,10000000,8400000000,100,100,100,100,100,9100000000,8400000000,65071700,Yes,24000000000,,2025-10-15T00:00:00,2025-10-31T00:00:00,5-Year,A_20251211_1.pdf,R_20251218_3.pdf,NCR_20251218_3.pdf,,99.22214,1298990000,28899000000,Yes,10-Month,4-Year,AE-2030,2557800700,23447000000,No,2557800700,,,Yes,5-Year,1.7389712900,Yes,26557802400,65444072400,13873700,Yes,TIPS,2.379810,98.578423,2025-12-18T13:04:16,A_20251211_1.xml,R_20251218_3.xml,,,,,
169,912810UQ9,2025-12-31T00:00:00,Bond,19-Year 11-Month,2045-11-15T00:00:00,4.625000,,,2025-12-11T00:00:00,2025-12-17,2025,2025-11-15T00:00:00,5.8770700000,,,,3.16,2,,Single-Price,,,,,4.746000,Yes,2025-11-15T00:00:00,2.67,,No,,No,01:00 PM,12:00 PM,12942131100,3,34621460000,Yes,912803HR7,,17829000000.000000,2878091100,4543000000,131690000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,97.789241,,4.7980,,8437250000,10932460000,Semi-Annual,,,,,3.880000,2025-12-31T00:00:00,4550000000,10000000,4550000000,100,100,100,100,100,5600000000,4550000000,57895000,Yes,13000000000,,2025-11-15T00:00:00,2025-12-01T00:00:00,20-Year,A_20251211_2.pdf,R_20251217_2.pdf,NCR_20251217_2.pdf,,97.789241,1626790000,19146000000,Yes,11-Month,19-Year,Bonds of November 2045,1385475400,23447000000,No,1385475400,,23.1250,Yes,20-Year,,No,14385501500,36064830400,24764000,Yes,Bond,,,2025-12-17T13:04:04,A_20251211_2.xml,R_20251217_2.xml,,,,,
170,912810UP1,2025-12-15T00:00:00,Bond,29-Year 11-Month,2055-11-15T00:00:00,4.625000,,,2025-12-04T00:00:00,2025-12-11,2025,2025-11-15T00:00:00,3.8328700000,,,,97.76,2,,Single-Price,,,,,4.720000,Yes,2025-11-15T00:00:00,2.36,,No,,No,01:00 PM,12:00 PM,21946790000,3,51974158000,Yes,912803HQ9,,28885000000.000000,5148080000,7640200000,39999000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,97.647861,,4.7730,,14349158000,16314958000,Semi-Annual,,,,,3.880000,2025-12-15T00:00:00,7700000000,10000000,7700000000,100,100,100,100,100,8800000000,7700000000,53215100,Yes,22000000000,,2025-11-15T00:00:00,2025-11-17T00:00:00,30-Year,A_20251204_2.pdf,R_20251211_3.pdf,NCR_20251211_3.pdf,,97.647861,2449552000,28019000000,Yes,11-Month,29-Year,Bonds of November 2055,0,0,No,0,,23.1250,Yes,30-Year,,No,22000005100,52027373100,17212100,Yes,Bond,,,2025-12-11T13:04:17,A_20251204_2.xml,R_20251211_3.xml,,,,,
171,91282CPJ4,2025-12-15T00:00:00,Note,9-Year 11-Month,2035-11-15T00:00:00,4.000000,,,2025-12-04T00:00:00,2025-12-09,2025,2025-11-15T00:00:00,3.3149200000,,,,70.5,2,,Single-Price,,,,,4.120000,Yes,2025-11-15T00:00:00,2.55,,No,,No,01:00 PM,12:00 PM,38904926000,3,99355816000,Yes,912821TF2,,48541000000.000000,8153500000,12729000000,39999000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,98.585013,,4.1750,,27325201000,31770316000,Semi-Annual,,,,,4.070000,2025-12-15T00:00:00,13650000000,10000000,13650000000,100,100,100,100,100,14700000000,13650000000,95122600,Yes,39000000000,,2025-11-15T00:00:00,2025-11-17T00:00:00,10-Year,A_20251204_3.pdf,R_20251209_2.pdf,NCR_20251209_2.pdf,,98.585013,3426225000,54856500000,Yes,11-Month,9-Year,F-2035,0,0,No,0,,20.0000,Yes,10-Year,,No,39000048600,99450938600,34189600,Yes,Note,,,2025-12-09T13:04:02,A_20251204_3.xml,R_20251209_2.xml,,,,,
172,91282CPP0,2025-12-15T00:00:00,Note,3-Year,2028-12-15T00:00:00,3.500000,,,2025-12-04T00:00:00,2025-12-08,2025,2025-12-15T00:00:00,,,,,89.65,2,,Single-Price,,,,,3.570000,No,,2.64,,No,,No,01:00 PM,12:00 PM,57719315000,3,152872480000,Yes,912821TK1,,,10967232500,17572000000,39999000000,Yes,105000000,105000000,Normal,2026-06-15T00:00:00,No,,,,,99.678628,,3.6140,,41540607500,52377480000,Semi-Annual,,,,,1.888000,2025-12-15T00:00:00,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,175752800,Yes,58000000000,,,,3-Year,A_20251204_4.pdf,R_20251208_3.pdf,NCR_20251208_3.pdf,,99.678628,5211475000,82923000000,No,0-Month,3-Year,AV-2028,0,0,No,0,,17.5000,Yes,3-Year,,No,58000067800,153153232800,78645300,Yes,Note,,,2025-12-08T13:04:14,A_20251204_4.xml,R_20251208_3.xml,,912834ZJ0,,2028-12-15T00:00:00,
173,91282CPM7,2025-12-01T00:00:00,Note,7-Year,2032-11-30T00:00:00,3.750000,,,2025-11-20T00:00:00,2025-11-26,2025,2025-11-30T00:00:00,0.1030200000,,,,19.48,2,,Single-Price,,,,,3.715000,Yes,2025-11-30T00:00:00,2.46,,No,,No,11:30 AM,11:00 AM,43940026900,3,108114572000,Yes,912821TJ4,,,13302179000,18297300000,115105000000,Yes,0,0,Normal,2026-05-31T00:00:00,No,,,,,99.810773,,3.7810,,24893367900,28968272000,Semi-Annual,,,,,2.880000,2025-11-30T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,60006900,Yes,44000000000,,,,7-Year,A_20251120_6.pdf,R_20251126_3.pdf,NCR_20251126_4.pdf,SPL_20251120_2.pdf,99.810773,5744480000,60849000000,No,0-Month,7-Year,S-2032,5031487500,25451000000,No,5031487500,,18.7500,Yes,7-Year,,No,49031521300,113206066400,23566900,Yes,Note,,,2025-11-26T11:34:24,A_20251120_6.xml,R_20251126_3.xml,,912834ZH4,,2032-11-30T00:00:00,
174,91282CPN5,2025-12-01T00:00:00,Note,5-Year,2030-11-30T00:00:00,3.500000,,,2025-11-20T00:00:00,2025-11-25,2025,2025-11-30T00:00:00,0.0961500000,,,,9.22,2,,Single-Price,,,,,3.515000,Yes,2025-11-30T00:00:00,2.41,,No,,No,01:00 PM,12:00 PM,69800167000,3,168769022000,Yes,912821TH8,,,19272500000,26234000000,115105000000,Yes,105000000,105000000,Normal,2026-05-31T00:00:00,No,,,,,99.718295,,3.5620,,42822922000,52686022000,Semi-Annual,,,,,3.460000,2025-11-30T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,94877200,Yes,70000000000,,,,5-Year,A_20251120_8.pdf,R_20251125_4.pdf,NCR_20251125_3.pdf,SPL_20251120_1.pdf,99.718295,7704745000,89849000000,No,0-Month,5-Year,AG-2030,8004639400,25451000000,No,8004639400,,17.5000,Yes,5-Year,,No,78004683600,176973538600,28754200,Yes,Note,,,2025-11-25T13:04:02,A_20251120_8.xml,R_20251125_4.xml,,,,,
175,912797SU2,2025-11-28T00:00:00,Bill,52-Week,2026-11-27T00:00:00,,,,2025-11-20T00:00:00,2025-11-25,2025,,,,,,74.8,2,,Single-Price,3.440000,,,,,,,3.08,,,,No,11:30 AM,11:00 AM,49135670000,3,153204280000,Yes,,,,1719800000,6630000000,292999000000,Yes,0,0,,,No,,,3.460000,3.603000,96.501556,,,,33820870000,46099280000,None,3.300000,,,,,2025-11-28T00:00:00,17500000000,10000000,17500000000,100,,100,100,100,0,17500000000,864401500,Yes,50000000000,,,,52-Week,A_20251120_3.pdf,R_20251125_2.pdf,NCR_20251125_1.pdf,SPL_20251120_1.pdf,96.501556,13595000000,100475000000,No,364-Day,52-Week,,2313663000,13789000000,No,2313663000,,,,52-Week,,No,52313734500,156382344500,403713500,Yes,Bill,,,2025-11-25T11:34:05,A_20251120_3.xml,R_20251125_2.xml,,,,,
176,91282CPG0,2025-11-28T00:00:00,Note,1-Year 11-Month,2027-10-31T00:00:00,,,,2025-11-20T00:00:00,2025-11-25,2025,2025-10-31T00:00:00,,0.3121663640,,,96.56,2,,Single-Price,,,,0.155000,,Yes,2025-10-31T00:00:00,3.03,,No,,No,01:00 PM,12:00 PM,27980440000,3,84937500000,Yes,,,31722000000.000000,200000000,1700000000,0,Yes,0,0,Normal,2026-01-31T00:00:00,Yes,2025-11-17T00:00:00,3.795000,,,100.038871,0.168000,,,18337640000,21492500000,Quarterly,,,,0.105000,,2025-11-28T00:00:00,9800000000,10000000,9800000000,100,,100,100,100,10500000000,9800000000,19577700,Yes,28000000000,,2025-10-31T00:00:00,2025-10-31T00:00:00,2-Year,A_20251120_5.pdf,R_20251125_3.pdf,NCR_20251125_4.pdf,SPL_20251120_1.pdf,100.038871,9442800000,61745000000,Yes,11-Month,1-Year,BK-2027,0,0,No,0,0.1900,,No,2-Year,,No,28000017700,84957077700,12909000,Yes,FRN,,,2025-11-25T13:04:01,A_20251120_5.xml,R_20251125_3.xml,,,,,
177,91282CPL9,2025-12-01T00:00:00,Note,2-Year,2027-11-30T00:00:00,3.375000,,,2025-11-20T00:00:00,2025-11-24,2025,2025-11-30T00:00:00,0.0927200000,,,,27.7,2,,Single-Price,,,,,3.434000,Yes,2025-11-30T00:00:00,2.68,,No,,No,01:00 PM,12:00 PM,68711131300,3,184922656000,Yes,912821TG0,,,21123896800,28289000000,115105000000,Yes,5000000,5000000,Normal,2026-05-31T00:00:00,No,,,,,99.781736,,3.4890,,39903234500,56817656000,Semi-Annual,,,,,3.380000,2025-11-30T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,284004200,Yes,69000000000,,,,2-Year,A_20251120_2.pdf,R_20251124_3.pdf,NCR_20251124_3.pdf,SPL_20251120_3.pdf,99.781736,7684000000,99816000000,No,0-Month,2-Year,BL-2027,7890287400,25451000000,No,7890287400,,16.8750,Yes,2-Year,,No,76890422900,193101947600,155307100,Yes,Note,,,2025-11-24T13:03:15,A_20251120_2.xml,R_20251124_3.xml,,,,,
178,91282CNS6,2025-11-28T00:00:00,Note,9-Year 8-Month,2035-07-15T00:00:00,1.875000,324.717600,321.097580,2025-11-13T00:00:00,2025-11-20,2025,2025-07-15T00:00:00,,,7.0074400000,101.4096920000,93.46,2,,Single-Price,,,,,1.765000,Yes,2025-07-15T00:00:00,2.41,,No,,No,01:00 PM,12:00 PM,18964646000,3,45790996000,Yes,912821SL0,1982-1984=100,42479000000.000000,4500000000,6032000000,0,Yes,0,0,Normal,2026-01-15T00:00:00,No,,,,,101.409692,,1.8430,1.011270,11660916000,14871996000,Semi-Annual,,,,,1.710000,2025-11-28T00:00:00,6650000000,10000000,6650000000,100,100,100,100,100,14000000000,6650000000,35357700,Yes,19000000000,,2025-07-15T00:00:00,2025-07-31T00:00:00,10-Year,A_20251113_2.pdf,R_20251120_3.pdf,NCR_20251120_3.pdf,,101.409692,2803730000,24887000000,Yes,8-Month,9-Year,D-2035,0,0,No,0,,,Yes,10-Year,2.9196732030,Yes,19000003700,45826353700,11336700,Yes,TIPS,6.929350,100.279542,2025-11-20T13:04:10,A_20251113_2.xml,R_20251120_3.xml,,,,,
179,912810UQ9,2025-12-01T00:00:00,Bond,20-Year,2045-11-15T00:00:00,4.625000,,,2025-11-13T00:00:00,2025-11-19,2025,2025-11-15T00:00:00,2.0442000000,,,,62.39,2,,Single-Price,,,,,4.650000,Yes,2025-11-15T00:00:00,2.41,,No,,No,01:00 PM,12:00 PM,15901105500,3,38397118000,Yes,912803HR7,,,4634500000,6224500000,115105000000,Yes,0,0,Normal,2026-05-15T00:00:00,No,,,,,98.954789,,4.7060,,9456618000,11466618000,Semi-Annual,,,,,2.880000,2025-11-30T00:00:00,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,98896700,Yes,16000000000,,,,20-Year,A_20251113_3.pdf,R_20251119_2.pdf,NCR_20251119_2.pdf,,98.954789,1809987500,20706000000,No,0-Month,20-Year,Bonds of November 2045,1829631800,25451000000,No,1829631800,,23.1250,Yes,20-Year,,No,17829634000,40325646500,40230700,Yes,Bond,,,2025-11-19T13:04:00,A_20251113_3.xml,R_20251119_2.xml,,,,,
